2021-01-24 17:56:16 - INFO - Epoch: 9,	 Iter: 200,	 Loss: 2.14869,	 Val-Acc1: 42.14 (Best: 42.14),	 Val-Acc5: 73.98
2021-01-24 17:56:34 - INFO - Epoch: 9,	 Iter: 300,	 Loss: 2.44491,	 Val-Acc1: 43.04 (Best: 43.04),	 Val-Acc5: 73.94
2021-01-24 17:56:52 - INFO - Epoch: 9,	 Iter: 400,	 Loss: 2.23082,	 Val-Acc1: 45.78 (Best: 45.78),	 Val-Acc5: 77.38
2021-01-24 17:57:10 - INFO - Epoch: 9,	 Iter: 500,	 Loss: 2.32968,	 Val-Acc1: 47.64 (Best: 47.64),	 Val-Acc5: 77.60
2021-01-24 17:57:28 - INFO - Epoch: 9,	 Iter: 600,	 Loss: 2.29962,	 Val-Acc1: 43.82 (Best: 47.64),	 Val-Acc5: 75.42
2021-01-24 17:57:46 - INFO - Epoch: 9,	 Iter: 700,	 Loss: 2.11260,	 Val-Acc1: 49.32 (Best: 49.32),	 Val-Acc5: 79.62
2021-01-24 17:58:04 - INFO - Epoch: 9,	 Iter: 800,	 Loss: 2.18853,	 Val-Acc1: 47.96 (Best: 49.32),	 Val-Acc5: 77.70
2021-01-24 17:58:27 - INFO - Epoch: 10,	 Iter: 0,	 Loss: 2.08637,	 Val-Acc1: 50.28 (Best: 50.38),	 Val-Acc5: 80.56
2021-01-24 17:58:45 - INFO - Epoch: 10,	 Iter: 100,	 Loss: 2.25077,	 Val-Acc1: 51.08 (Best: 51.08),	 Val-Acc5: 80.90
2021-01-24 17:59:03 - INFO - Epoch: 10,	 Iter: 200,	 Loss: 2.15107,	 Val-Acc1: 51.42 (Best: 51.42),	 Val-Acc5: 81.12
2021-01-24 17:59:21 - INFO - Epoch: 10,	 Iter: 300,	 Loss: 1.73964,	 Val-Acc1: 51.10 (Best: 51.42),	 Val-Acc5: 82.18
2021-01-24 17:59:39 - INFO - Epoch: 10,	 Iter: 400,	 Loss: 1.90588,	 Val-Acc1: 49.88 (Best: 51.42),	 Val-Acc5: 79.74
2021-01-24 17:59:57 - INFO - Epoch: 10,	 Iter: 500,	 Loss: 2.35476,	 Val-Acc1: 52.42 (Best: 52.42),	 Val-Acc5: 81.86
2021-01-24 18:00:15 - INFO - Epoch: 10,	 Iter: 600,	 Loss: 2.19485,	 Val-Acc1: 52.36 (Best: 52.42),	 Val-Acc5: 82.38
2021-01-24 18:00:33 - INFO - Epoch: 10,	 Iter: 700,	 Loss: 2.06098,	 Val-Acc1: 54.64 (Best: 54.64),	 Val-Acc5: 83.28
2021-01-24 18:00:51 - INFO - Epoch: 10,	 Iter: 800,	 Loss: 1.74585,	 Val-Acc1: 54.48 (Best: 54.64),	 Val-Acc5: 83.42
2021-01-24 18:01:14 - INFO - Epoch: 11,	 Iter: 0,	 Loss: 2.01899,	 Val-Acc1: 54.00 (Best: 55.50),	 Val-Acc5: 83.62
2021-01-24 18:01:32 - INFO - Epoch: 11,	 Iter: 100,	 Loss: 1.90357,	 Val-Acc1: 54.92 (Best: 55.50),	 Val-Acc5: 84.44
2021-01-24 18:01:50 - INFO - Epoch: 11,	 Iter: 200,	 Loss: 1.68298,	 Val-Acc1: 56.12 (Best: 56.12),	 Val-Acc5: 84.46
2021-01-24 18:02:08 - INFO - Epoch: 11,	 Iter: 300,	 Loss: 1.99320,	 Val-Acc1: 55.54 (Best: 56.12),	 Val-Acc5: 84.40
2021-01-24 18:02:26 - INFO - Epoch: 11,	 Iter: 400,	 Loss: 1.85480,	 Val-Acc1: 57.16 (Best: 57.16),	 Val-Acc5: 85.14
2021-01-24 18:02:44 - INFO - Epoch: 11,	 Iter: 500,	 Loss: 1.87377,	 Val-Acc1: 57.56 (Best: 57.56),	 Val-Acc5: 85.10
2021-01-24 18:03:02 - INFO - Epoch: 11,	 Iter: 600,	 Loss: 1.84565,	 Val-Acc1: 57.52 (Best: 57.56),	 Val-Acc5: 85.44
2021-01-24 18:03:20 - INFO - Epoch: 11,	 Iter: 700,	 Loss: 1.89949,	 Val-Acc1: 57.74 (Best: 57.74),	 Val-Acc5: 85.40
2021-01-24 18:03:38 - INFO - Epoch: 11,	 Iter: 800,	 Loss: 1.85152,	 Val-Acc1: 57.48 (Best: 57.74),	 Val-Acc5: 84.92
2021-01-24 18:04:01 - INFO - Epoch: 12,	 Iter: 0,	 Loss: 1.63427,	 Val-Acc1: 57.86 (Best: 57.86),	 Val-Acc5: 86.22
2021-01-24 18:04:20 - INFO - Epoch: 12,	 Iter: 100,	 Loss: 1.96195,	 Val-Acc1: 58.82 (Best: 58.82),	 Val-Acc5: 86.66
2021-01-24 18:04:37 - INFO - Epoch: 12,	 Iter: 200,	 Loss: 1.51067,	 Val-Acc1: 58.36 (Best: 58.82),	 Val-Acc5: 86.50
